Player,Team,Age,Age_Decimal,Position,Matches,RatingPoints_Avg,Supercoach_Avg,DreamTeamPoints_Avg,CoachesVotes_Total,CoachesVotes_Avg,CoachesVotes_MatchesPolled,BnFVotes_Total,TimeOnGround,Kicks,Handballs,Disposals,DisposalEfficiency,KickingEfficiency,HandballEfficiency,KickPercentage,Inside50s,Rebound50s,MetresGained,MetresGainedPerDisposal,Clangers,DisposalsPerClanger,Turnovers,DisposalsPerTurnover,ContestedPossessions,UncontestedPossessions,TotalPossessions,ContestedPossessionRate,Intercepts,GroundBallGets,GroundBallGetsForward50,HardBallGets,LooseBallGets,PostClearanceContestedPossessions,PostClearanceGroundBallGets,GathersFromHitout,CrumbingPossessions,HandballReceives,CentreBounceAttendances,CentreBounceAttendancePercentage,CentreClearances,CentreClearanceRate,StoppageClearances,TotalClearances,Marks,ContestedMarks,MarksInside50,InterceptMarks,MarksOnLead,FreesFor,FreesAgainst,FreesDiff,RuckContests,RuckContestPercentage,Hitouts,HitoutsWinPercentage,HitoutsToAdvantage,HitoutsToAdvantagePercentage,RuckHardBallGets,Tackles,TacklesInside50,ContestDefensiveOneOnOnes,ContestDefensiveLossPercentage,ContestOffensiveOneOnOnes,ContestOffensiveWinPercentage,Goals_Total,Goals_Avg,Behinds,ShotsAtGoal,GoalAssists,GoalAccuracy,ScoreInvolvements,ScoreInvolvementPercentage,ScoreLaunches,xScoreShots,xScorePerShot,xScoreRatingPerShot,xScoreShots_Set,xScorePerShot_Set,xScoreRatingPerShot_Set,xScoreShots_General,xScorePerShot_General,xScoreRatingPerShot_General,KickIns,KickInPercentage,KickInsPlayOnPercentage,Bounces,OnePercenters,PressureActs,PressureActsDefensiveHalf,Spoils
Will Phillips,North Melbourne,22,22.61,Midfielder,11,9.055,62.455,59.364,0,0,0,0,69,5.273,8.727,14,78.571,68.966,84.375,37.662,1.727,0.455,129.091,9.221,1.636,8.556,1.727,8.105,5.727,8.545,14.273,40.127,1.182,4.818,0.818,1.636,3.182,2,1.727,0.455,0.727,5.636,17.545,57.612,1,5.699,1.273,2.273,2,0,0.091,0.182,0.091,0.909,0.636,0.273,0,0,0,,0,,0,5,0.636,0.273,100,0,,2,0.182,0,0.182,0.364,100,3.273,17.391,0.636,2,2.974,3.026,1,4.306,1.694,1,1.643,4.357,0,0,,0.091,0.909,19,9.091,0.182
Daniel Turner,Melbourne,22,22.92,Key Forward,15,5.993,43.533,42.267,11,0.733,2,0,69,5.267,2.6,7.867,64.407,59.494,74.359,66.949,2.267,0.2,170,21.61,1.533,5.13,2.2,3.576,3.2,4.667,7.867,40.678,0.733,2,0.4,0.533,1.467,3.133,1.933,0,0.6,0.733,0.067,0.254,0,0,0,0,3.933,0.8,1.267,0.2,0.8,0.333,0.667,-0.333,2.667,3.072,0.133,5,0.067,50,0,0.933,0.467,0.2,0,1.333,25,17,1.133,0.467,1.733,0.267,65.385,2.8,14,0.2,26,3.59,0.603,21,3.675,0.563,5,3.229,0.771,0,0,,0,1.733,5.8,1.4,1.533
Harvey Harrison,Collingwood,21,21.13,Gen. Forward,12,6.917,46.583,40.917,0,0,0,0,65.917,4,5,9,77.778,72.917,81.667,44.444,1.167,0.667,127.167,14.13,1.417,6.353,1.5,6,2.917,6.5,9.417,30.973,0.833,2.333,0.5,0.5,1.833,2,1.75,0.083,0.583,4,0,0,0.167,,0.417,0.583,1.583,0.083,0.25,0.083,0,0.25,0.25,0,0,0,0,,0,,0,2.25,0.333,0,,0.083,100,11,0.917,0.167,1.167,0.667,78.571,3.167,13.571,0.417,14,3.41,1.447,3,3.601,0.732,11,3.358,1.642,0,0,,0.167,0.25,15.083,4.417,0.083
Darcy Jones,Greater Western Sydney,20,20.74,Gen. Forward,14,9.871,64.143,54.786,4,0.286,1,1,72.786,6.786,6,12.786,65.363,61.053,70.238,53.073,3,0.571,224.643,17.57,2.357,5.424,3.071,4.163,5.286,7.786,13.071,40.437,1.929,4.786,1.143,1.071,3.714,4.357,3.857,0,1.429,4.571,0,0,0.143,,0.429,0.571,1.714,0,0.5,0.071,0.143,0.357,0.5,-0.143,0,0,0,,0,,0,3.214,1.357,0,,0.286,25,12,0.857,0.429,1.429,0.571,60,3.786,17.966,0.357,20,3.422,0.478,5,3.394,-1.594,15,3.432,1.168,0,0,,0.357,1,17.214,5.357,0.286
Dougal Howard,St Kilda,28,28.76,Key Defender,15,5.927,59.333,50.133,0,0,0,0,84.467,7.8,3.667,11.467,84.884,84.615,85.455,68.023,0.333,2.533,136.133,11.872,2.2,5.212,1.667,6.88,3.267,8.2,11.467,28.488,4.133,1.933,0,0.333,1.6,3.133,1.867,0,0.6,1.867,0,0,0,,0.133,0.133,6.467,0.667,0,1.533,0,0.533,1.067,-0.533,0,0,0,,0,,0,0.667,0,2,16.667,0,,0,0,0,0,0,,1.667,8.251,0.667,0,,,0,,,0,,,0.133,1.379,50,0,5.533,3.733,3.2,4.8
Elliott Himmelberg,Adelaide,26,26.57,Key Forward,9,6.789,54.778,50.889,0,0,0,0,79.111,5.889,3.889,9.778,63.636,52.83,80,60.227,1.333,0.222,129.222,13.216,1.778,5.5,2.111,4.632,5.556,4.889,10.444,53.191,1.444,3.778,1.444,0.889,2.889,4.556,2.778,0,0.556,2.111,3.778,13.077,0.222,5.882,0.222,0.444,3.222,0.889,1.111,0,0.667,0.667,0.556,0.111,14.444,13.528,3.778,26.154,0.778,20.588,0,1.778,0.667,0.111,0,2.556,21.739,8,0.889,0.556,1.667,0.444,53.333,3.444,14.155,0.556,15,3.632,-0.099,9,4.005,-0.338,6,3.074,0.26,0,0,,0,1.333,9.667,3.333,0.889
Riley Hardeman,North Melbourne,19,19.84,Gen. Defender,3,2.7,44.333,43.333,0,0,0,0,74.333,7,3,10,76.667,71.429,88.889,70,0,1.667,174.333,17.433,1,10,1.333,7.5,2.333,8.333,10.667,21.875,1.333,1.667,0,0,1.667,2,1.333,0,0.667,5,0,0,0,,0.333,0.333,3,0,0,0.333,0,0.333,0.333,0,0,0,0,,0,,0,2,0,0.667,100,0,,0,0,0,0,0,,1.333,7.547,0,0,,,0,,,0,,,0,0,,0,0.667,13,9.333,0.333
Jaxon Binns,Carlton,20,20.17,Midfielder,3,7.633,45.333,48.667,0,0,0,0,63.333,8.333,3.667,12,69.444,68,72.727,69.444,2.333,1.333,245,20.417,2,6,3.667,3.273,3,8.667,11.667,25.714,2.333,2.667,0.667,0,3,1,1,0,0,2.5,0,0,0.333,,0.667,1,2,0,0.333,0.667,0,0.333,0.667,-0.333,0,0,0,,0,,0,2,0.667,0.333,0,0,,2,0.667,0,0.667,0,100,3,11.538,0.667,1,3.173,2.827,1,3.173,2.827,0,,,0,0,,0,1,7.667,3.667,0.667
Cameron Guthrie,Geelong,32,32.36,Midfielder,4,6.825,64.5,63.25,0,0,0,0,58.75,9.5,7.25,16.75,58.209,44.737,75.862,56.716,2,1.75,213.25,12.731,2.25,7.444,2.75,6.091,6.75,9.25,16,42.188,3,4.5,0.25,1.75,2.75,3.5,2.25,0.5,1.25,5.25,12.75,37.226,1,7.843,1.75,2.75,3.25,0.25,0,0.5,0,1,0.5,0.5,0,0,0,,0,,0,2.75,0,0,,0,,0,0,0,0,0.5,,3,12.121,1.25,0,,,0,,,0,,,0,0,,0.75,2.25,11.5,6.5,1
Heath Chapman,Fremantle,22,22.91,Gen. Defender,16,8.213,70.688,65.625,3,0.188,2,0,77.438,9.625,6.5,16.125,82.558,77.273,90.385,59.69,1.25,3.562,271.438,16.833,1.938,8.323,2.812,5.733,4.062,11.938,16,25.391,4.5,3.375,0,0.688,2.688,3.562,2.938,0.062,1.062,5.75,0,0,0,,0.375,0.375,5.812,0.438,0,1.25,0,0.375,0.562,-0.188,0,0,0,,0,,0,1.812,0,0.875,21.429,0,,1,0.062,0,0.062,0.312,100,2.625,10.938,0.875,1,2.056,3.944,1,2.056,3.944,0,,,0.25,2.484,75,0.188,3.062,8.312,6.812,2.75
Patrick Voss,Fremantle,21,21.5,Key Forward,7,2.771,46.143,41.286,0,0,0,0,87,4.571,3.429,8,62.5,53.125,75,57.143,1,0,130,16.25,2.571,3.111,2,4,3.857,4.571,8.429,45.763,1.143,3.286,2.143,2.143,1.143,3.714,3.143,0,1.857,1.286,0.571,2.286,0,0,0,0,3.429,0.429,2.429,0.143,1,0.143,1.143,-1,2.429,2.568,0.429,17.647,0.286,66.667,0,1.429,0.714,0,,1,28.571,7,1,1.571,2.714,0.571,36.842,4.571,20.513,0.571,19,3.964,-1.175,16,4.087,-1.274,3,3.31,-0.644,0,0,,0,0.571,9.571,1.429,0.571
Sam Day,Gold Coast,32,32.31,Key Forward,5,9.62,70.2,63,1,0.2,1,0,66.2,5.4,3.6,9,68.889,70.37,66.667,60,1.4,0,134.8,14.978,1.8,5,1.8,5,6.2,4,10.2,60.784,0.8,2.8,1,0.8,2,5.4,2.4,0,0.8,0.8,3.8,11.656,0,0,0.4,0.4,5.4,2.6,2.8,0.2,1.4,0.2,0.6,-0.4,9.8,9.589,5,51.02,1.2,24,0,1.8,1.4,0,,3,40,10,2,0.8,3,0.2,66.667,5,19.231,0.2,15,4.162,0.105,13,4.078,-0.078,2,4.708,1.292,0,0,,0,1.6,6,0.8,0.6
Liam Ryan,West Coast,28,28.24,Gen. Forward,16,8.819,56.438,58.438,4,0.25,3,0,79.438,8.938,3.562,12.5,65,58.042,82.456,71.5,3.062,0.5,263.938,21.115,2.062,6.061,2.438,5.128,3.812,8.875,12.688,30.049,1.125,2.375,0.812,0.2,2.133,2.533,1.667,0.4,0.8,4.2,3.5,12.417,0.5,14.286,0.438,0.938,4.25,0.438,0.688,0.375,0.75,0.75,0.438,0.312,0,0,0,,0,,0,1.688,0.562,0,,0.562,11.111,13,0.812,0.688,1.75,0.938,46.429,4.562,24.415,0.625,26,3.142,0.243,11,3.648,0.443,15,2.771,0.096,0,0,,0.5,0.875,13.688,3.688,0.438
Harry Edwards,West Coast,24,24.24,Key Defender,9,7.456,55.889,40.889,0,0,0,0,78.444,6,2.333,8.333,80,77.778,85.714,72,0.667,2.889,168.556,20.227,1.778,4.688,1.444,5.769,3.333,5.111,8.444,39.474,5.333,1.333,0,0.125,1.375,3.5,1.5,0,0.75,1.5,0,0,0,,0,0,4.778,1.333,0,3,0,0.556,0.667,-0.111,0,0,0,,0,,0,1.333,0,1.556,21.429,0,,0,0,0,0,0.111,,0.889,4.762,0.333,0,,,0,,,0,,,0,0,,0,5,7.222,6.444,4.111
Will Day,Hawthorn,23,23.57,Midfielder,16,11.169,91.188,74.062,35,2.188,6,8,70.875,9.125,10.188,19.312,77.023,66.438,86.503,47.249,3.562,1.125,290.438,15.039,1.938,9.968,2.375,8.132,7.812,11.688,19.5,40.064,2.812,5.438,0.25,1,4.438,3,2.125,1.062,1.188,8.125,16.75,61.327,1.812,10.821,1.75,3.562,2.688,0.125,0.188,0.562,0.062,1,0.875,0.125,0,0,0,,0,,0,4.625,0.438,0.125,0,0.062,0,3,0.188,0.25,0.562,0.312,33.333,4.438,17.839,1.25,9,3.101,-0.656,4,3.671,-1.671,5,2.644,0.156,0.188,1.765,66.667,0.688,1.688,18.312,8.812,0.5
Daniel Curtin,Adelaide,19,19.81,Midfielder,7,5.314,32.714,32.143,0,0,0,0,46.143,4.143,3.571,7.714,70.37,55.172,88,53.704,1,0.143,114.571,14.852,0.857,9,1.429,5.4,3.143,4.429,7.571,41.509,1,2.143,0.429,0.5,1.5,2,1.5,0.167,0.333,2.167,3.857,13.846,0.143,3.704,0.714,0.857,2.286,0.429,0.429,0,0.143,0.429,0.429,0,0,0,0,,0,,0,1,0.429,0,,0,,3,0.429,0,0.429,0.143,100,1.714,8,0,3,4.517,1.483,2,4.377,1.623,1,4.798,1.202,0,0,,0.143,0.571,8,4.143,0.286
Alex Cincotta,Carlton,28,28.03,Gen. Defender,16,6.85,48.938,41.938,4,0.25,2,0,85.812,4.375,5.5,9.875,74.051,58.571,86.364,44.304,1.688,1.062,128.188,12.981,1.438,6.87,2.188,4.514,4.375,5.938,10.312,42.424,2.812,3.5,0.438,0.667,2.8,3,2.6,0.2,0.933,3.6,0.438,1.509,0.188,42.857,0.875,1.062,1.625,0.062,0.125,0.375,0,0.375,0.5,-0.125,0,0,0,,0,,0,2.75,0.438,0.75,33.333,0.125,0,8,0.5,0.062,0.625,0.25,80,2.688,11.346,0.75,10,3.703,1.197,3,4.918,1.082,7,3.182,1.247,0,0,,0.062,1.812,12.625,6.875,1.188
Lachlan Sullivan,Collingwood,27,27.26,Midfielder,10,6.77,52.6,46.5,0,0,0,0,59,4.9,8,12.9,62.016,51.02,68.75,37.984,1.7,0.5,154.8,12,1.6,8.062,2,6.45,5.9,7,12.9,45.736,1.6,4.7,1.9,1.1,3.6,2.9,2.5,0.5,0.9,4.6,6.2,21.528,0.4,6.452,1.5,1.9,1.6,0.1,0.2,0.1,0,0.5,0.4,0.1,0,0,0,,0,,0,2.5,0.3,0,,0.2,0,2,0.2,0.5,0.7,0.5,28.571,4.2,17.797,0.8,7,3.068,-0.639,2,3.546,-0.046,5,2.877,-0.877,0,0,,0.1,0.2,14.3,7.8,0
Jackson Archer,North Melbourne,21,21.97,Gen. Defender,15,4.093,46,43.8,5,0.333,1,0,77.867,5.467,4.4,9.867,83.108,75.61,92.424,55.405,0.2,2.067,81.933,8.304,2,4.933,1.133,8.706,4,6.267,10.267,38.961,4.733,2.2,0.067,0.429,1.857,3.643,1.929,0.143,0.714,2.5,0,0,0,,0.333,0.333,3.333,0.467,0,1.467,0,1.267,0.933,0.333,0,0,0,,0,,0,2.533,0,0.933,21.429,0,,0,0,0,0,0,,1.4,8.108,0.533,0,,,0,,,0,,,0,0,,0,2.2,8.8,6.867,1.867
Jimmy Webster,St Kilda,31,31.5,Gen. Defender,15,6.373,61.733,58.8,0,0,0,0,76.933,8.6,4.733,13.333,79,77.519,81.69,64.5,0.667,2.2,179.133,13.435,0.867,15.385,1.8,7.407,3.733,9.733,13.467,27.723,4.333,2.933,0.067,0.533,2.4,3.533,2.867,0.067,1.267,4.467,0,0,0,,0.133,0.133,4.6,0.067,0,0.8,0,0.867,0.333,0.533,0,0,0,,0,,0,2.467,0.067,0.867,46.154,0,,0,0,0,0,0.133,,2.6,12.745,1,0,,,0,,,0,,,0.2,2.098,66.667,0.133,2.733,9.733,7.6,2.333
Jack Hayes,St Kilda,28,28.82,Ruck,2,9.3,67.5,49.5,0,0,0,1,64.5,5,4.5,9.5,68.421,70,66.667,52.632,2,0,131.5,13.842,3,3.167,1.5,6.333,7,3,10,70,0.5,3.5,0.5,2.5,1,2.5,1,0,0.5,0.5,6,25,0,0,2.5,2.5,3.5,1,1.5,0.5,1,2.5,2,0.5,23,21.395,2,8.696,1,50,0.5,2.5,1,0.5,100,0.5,100,2,1,0.5,1.5,0.5,66.667,3,13.043,0.5,3,3.723,0.61,3,3.723,0.61,0,,,0,0,,0,2,13,4,1.5
Gary Rohan,Geelong,33,33.56,Key Forward,12,5.417,35.333,36.5,0,0,0,0,62.417,5.417,1.917,7.333,65.909,60,82.609,73.864,2.833,0.083,175,23.864,2.25,3.259,2,3.667,2.583,4.667,7.25,35.632,0.583,2,1,0.583,1.417,2.5,1.917,0,0.583,1.5,0,0,0,,0,0,2.833,0.417,0.917,0.167,0.583,0.167,0.583,-0.417,0.833,0.82,0.25,30,0,0,0,1.167,0.333,0,,1,8.333,9,0.75,0.083,0.917,0.5,81.818,3,13.043,0.417,11,4.34,0.66,9,4.264,0.514,2,4.686,1.314,0,0,,0.167,1.25,7.333,1.583,0.917
Harvey Johnston,West Coast,19,19.36,Gen. Defender,6,3.933,30.667,28.833,0,0,0,0,65.667,4.333,4.167,8.5,78.431,69.231,88,50.98,1.167,0.833,120,14.118,1,8.5,1.167,7.286,2.667,6,8.667,30.769,1.333,2.333,0.167,0.6,1.6,1.6,1.4,0,0.4,3.6,0,0,0,,0.667,0.667,2.167,0.333,0,0.333,0,0,0.333,-0.333,0,0,0,,0,,0,0.5,0,0.667,75,0.167,0,0,0,0,0.333,0,0,1.167,6.306,0.167,2,3.177,-3.177,0,,,2,3.177,-3.177,0,0,,0.167,0.833,7.5,4.667,0.667
Calsher Dear,Hawthorn,19,19.4,Key Forward,17,5.588,52.412,45,3,0.176,1,0,67.765,3.941,3.059,7,67.227,59.701,76.923,56.303,0.647,0,95.706,13.672,1.706,4.103,1.941,3.606,4.176,3.118,7.294,57.258,0.588,2,0.941,0.706,1.294,3.941,1.941,0.118,0.588,0.824,0.353,1.277,0,0,0.118,0.118,2.706,1,1.588,0.059,0.529,0.765,0.412,0.353,0.353,0.359,0.059,16.667,0,0,0,2.471,0.882,0,,1.941,18.182,25,1.471,0.647,2.529,0.176,58.14,3.588,13.466,0.235,43,3.794,-0.049,33,3.748,-0.354,10,3.943,0.957,0,0,,0,2.471,9.353,1.059,2.059
Charlie Clarke,Western Bulldogs,20,20.98,Gen. Forward,1,-4.1,0,21,0,0,0,0,46,5,1,6,33.333,40,0,83.333,0,0,125,20.833,5,1.2,4,1.5,0,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,0,0,2,0,0,0,0,0,1,-1,0,0,0,,0,,0,0,0,0,,0,,0,0,1,1,0,0,1,4.762,0,1,4.074,-3.074,0,,,1,4.074,-3.074,0,0,,0,0,4,0,0
Harry Sharp,Brisbane,22,22.03,Midfielder,6,4.583,39,45.667,0,0,0,0,56,7.5,2.833,10.333,62.903,53.333,88.235,72.581,1.667,0.833,214.667,20.774,2.333,4.429,2.333,4.429,2.833,7,9.833,28.814,1.5,2.5,0.833,0.167,2.333,1.667,1.5,0,0.333,3.5,0,0,0,,1,1,3,0,0,0.167,0,0.5,0.333,0.167,0,0,0,,0,,0,1.667,0.333,0,,0,,2,0.333,0.333,1,0,33.333,2.833,10.18,0.833,6,2.848,-0.514,0,,,6,2.848,-0.514,0,0,,0.333,0.333,10.667,5,0.333
Bruce Reville,Brisbane,23,23.85,Midfielder,12,6.6,51.167,47.833,0,0,0,0,56.417,7.917,2.833,10.75,78.295,73.684,91.176,73.643,2.25,1.333,243.167,22.62,1.25,8.6,1.75,6.143,2.75,8.083,10.833,25.385,2,2.083,0.667,0.333,1.75,1.833,1.583,0.25,0.5,3.583,0.417,1.389,0.083,20,0.5,0.583,3.5,0,0.167,0.25,0.333,0.417,0.333,0.083,0,0,0,,0,,0,1.583,0.167,0.083,0,0.417,20,4,0.333,0.167,0.583,0.417,57.143,3.5,12.139,0.667,7,2.86,0.854,2,2.483,0.517,5,3.011,0.989,0,0,,0.083,0.5,10.333,3.417,0.5
Logan Morris,Brisbane,19,19.64,Key Forward,19,6.711,53.684,42.789,0,0,0,0,65.158,5.947,2.211,8.158,71.613,67.257,83.333,72.903,1.526,0.105,143.105,17.542,1.053,7.75,1.316,6.2,3.895,4.632,8.526,45.679,1.105,2.421,1.368,0.421,2,3.789,2.316,0,0.474,1.316,0,0,0,,0.105,0.105,3.474,0.842,1.474,0.263,0.684,0.632,0.474,0.158,0,0,0,,0,,0,0.632,0.368,0,,1.526,17.241,24,1.263,0.789,2.211,0.421,57.143,4.211,14.733,0.632,42,3.897,-0.111,29,4.088,-0.605,13,3.471,0.99,0,0,,0.105,0.737,7.632,1.263,0.421
Jack Martin,Carlton,29,29.92,Gen. Forward,3,4.667,40,31,0,0,0,0,53,4,2.667,6.667,75,83.333,62.5,60,1,0,70.333,10.55,2,3.333,1,6.667,4,3,7,57.143,0,2,1.333,1,1,3,1,0,0.333,0.667,0,0,0,,0.667,0.667,2.333,0.667,0.667,0,0.333,1,1,0,0,0,0,,0,,0,0.667,0.333,0,,0.667,0,3,1,0,1,0.667,100,3,16.071,0.333,3,5.054,0.946,3,5.054,0.946,0,,,0,0,,0,0.667,5.333,2,0.333
Josh Sinn,Port Adelaide,21,21.98,Gen. Defender,6,4.6,52.5,51.167,0,0,0,0,68.667,9.5,3,12.5,76,75.439,77.778,76,1,3.333,280.5,22.44,1.667,7.5,2.333,5.357,2.833,9.167,12,23.611,2.833,2.5,0.167,0.5,2,2.333,2.167,0.167,0.667,5.333,0,0,0.167,,0,0.167,3.5,0,0,0.167,0.167,0.333,0.167,0.167,0,0,0,,0,,0,1.333,0,0.5,66.667,0,,1,0.167,0,0.167,0.167,100,2.833,12.593,0.833,1,2.482,3.518,0,,,1,2.482,3.518,0.333,3.333,100,0.167,1.333,7.5,4.167,1.167
Dante Visentini,Port Adelaide,21,21.87,Ruck,3,7.367,66,54.667,0,0,0,0,76.333,3.333,4,7.333,63.636,50,75,45.455,0.333,0,63,8.591,3,2.444,1,7.333,3,4,7,42.857,0.667,1,0.333,0.333,0.667,1.333,1,0,0,2.667,17.667,62.353,1,5.66,0.667,1.667,1.333,0.333,0.333,0.333,0,0.667,2.333,-1.667,54,51.757,23.667,43.827,7.333,30.986,0.667,3.333,0,1,33.333,1,33.333,1,0.333,0,0.333,0.333,100,3.333,13.699,1.667,1,2.128,3.872,1,2.128,3.872,0,,,0,0,,0,3.333,18,8.667,2
Aaron Francis,Sydney,27,27.39,Key Defender,5,5.26,49.6,49.6,0,0,0,0,85.6,7,4.2,11.2,78.571,77.143,80.952,62.5,0.4,2.8,150.6,13.446,1.4,8,1.8,6.222,3,8.4,11.4,26.316,3.8,2.4,0,0.2,2.2,2.8,2.2,0,0.8,1.8,0,0,0,,0,0,5.4,0,0,1.2,0,0.6,0.2,0.4,0,0,0,,0,,0,1,0,1.4,28.571,0.2,0,0,0,0,0,0,,1.4,5.932,0.6,0,,,0,,,0,,,0,0,,0,4.4,5.4,4.2,3.8
Ben Paton,St Kilda,26,26.2,Gen. Defender,4,3.9,27.5,25.75,0,0,0,0,40.25,3.75,3,6.75,77.778,66.667,91.667,55.556,1.25,0.25,96.25,14.259,1,6.75,1.25,5.4,3.25,3.25,6.5,50,2,2.75,0.75,0.25,2.5,2.5,2,0,0.75,1.75,0.75,3.488,0,0,0.25,0.25,1.25,0,0,0.25,0,0.5,0.25,0.25,0,0,0,,0,,0,1.25,0,0,,0,,0,0,0,0,0.5,,0.75,4.545,0,0,,,0,,,0,,,0,0,,0,0.25,6.25,2.5,0.25
Conor Stone,Greater Western Sydney,22,22.69,Gen. Forward,4,2,19.75,15.5,0,0,0,0,36.75,2,0.75,2.75,72.727,75,66.667,72.727,0.5,0.5,44.75,16.273,0.75,3.667,0.75,3.667,1.5,1.5,3,50,0.75,0.75,0.25,0.25,0.5,1.5,0.75,0,0,1,0,0,0,,0,0,0.5,0.25,0,0,0,0.5,0.5,0,0,0,0,,0,,0,1.5,0.25,0,,0.25,100,1,0.25,0,0.25,0,100,1,5.479,0.25,1,5.505,0.495,0,,,1,5.505,0.495,0,0,,0,0.25,5.75,2,0
Noah Cumberland,Richmond,23,23.79,Gen. Forward,7,4.9,32.429,31.714,0,0,0,0,70.857,3.714,3,6.714,65.957,50,85.714,55.319,1.429,0,113.571,16.915,2.429,2.765,2,3.357,3.571,4,7.571,47.17,0.714,2.429,0.571,0.571,1.857,2.429,1.857,0.429,0.714,1.571,0,0,0,,0.714,0.714,1.714,0.143,0.429,0,0.286,0.429,1.286,-0.857,0,0,0,,0,,0,1.857,1,0,,1.571,18.182,6,0.857,0.286,1.429,0.286,60,2.571,14.286,0.714,10,3.749,0.051,4,3.365,-0.365,6,4.005,0.329,0,0,,0,1,11.429,1.857,0.571
Luke Cleary,Western Bulldogs,22,22.82,Gen. Defender,2,4.7,45.5,43,0,0,0,0,64.5,7,4,11,86.364,78.571,100,63.636,0,2.5,160,14.545,1.5,7.333,1.5,7.333,3.5,7.5,11,31.818,4.5,2.5,0,0,2.5,3,2.5,0.5,0.5,2.5,0,0,0,,0.5,0.5,4.5,0,0,2,0,0,0.5,-0.5,0,0,0,,0,,0,0.5,0,1,0,0,,0,0,0,0,0,,3.5,10.294,2,0,,,0,,,0,,,0.5,7.692,100,1,1,5,4,0.5
Joel Freijah,Western Bulldogs,19,19.12,Gen. Defender,13,8.946,69.077,62.154,1,0.077,1,0,76.462,9.385,6.462,15.846,77.184,72.951,83.333,59.223,2,2.077,239.769,15.131,1.769,8.957,2.077,7.63,5.077,11.154,16.231,31.28,5.308,3.846,0.308,0.417,3.417,4.583,3.417,0.083,1.5,4.917,0,0,0.077,,0.154,0.231,5.385,0.231,0,1.154,0,0.462,0.462,0,0,0,0,,0,,0,1.308,0.154,0.538,42.857,0.077,100,1,0.077,0.154,0.308,0.308,25,3.462,12.676,1,4,2.96,-0.96,2,3.484,0.016,2,2.437,-1.937,0.154,1.724,100,0.462,2.923,10.923,7.462,1.846
Alex Keath,Western Bulldogs,32,32.94,Key Defender,5,7.42,56.2,44.2,0,0,0,0,90.8,5.6,5.4,11,92.727,96.429,88.889,50.909,0.6,0.8,92.8,8.436,1,11,1.2,9.167,4.2,7,11.2,37.5,6.4,2.6,0,0.6,2,4.2,2.6,0,1,2.6,0,0,0,,0,0,4.4,0,0,2,0,1.2,0.6,0.6,0,0,0,,0,,0,1,0,1.8,44.444,0,,0,0,0,0,0,,2.4,8.451,1.2,0,,,0,,,0,,,0,0,,0.2,4.6,7.4,5.6,3.4
Joel Jeffrey,Gold Coast,22,22.8,Gen. Defender,12,9.492,65.583,58.833,0,0,0,0,73.417,11,5.583,16.583,78.894,73.485,89.552,66.332,3,2.833,352.333,21.246,2.167,7.654,3.417,4.854,3.583,12.083,15.667,22.872,4.333,2.917,0,0.583,2.333,3.167,2.583,0.083,1.083,8,0,0,0,,0.417,0.417,3.667,0.25,0.167,1.25,0,0.083,0.583,-0.5,0,0,0,,0,,0,1.167,0,0.25,33.333,0,,1,0.083,0.167,0.333,0.167,25,3,12.95,1,4,2.43,-0.43,2,2.223,-1.723,2,2.637,0.863,1.667,16,70,0.417,1.667,8.583,6.583,1.25
Alex Davies,Gold Coast,22,22.78,Midfielder,7,9.257,68.714,66.143,0,0,0,1,58.286,5.286,10.286,15.571,75.229,67.568,79.167,33.945,2,0.571,160.286,10.294,3,5.19,2,7.786,7.714,8,15.714,49.091,2.286,5.714,0.143,2.571,3.143,3.429,2.857,1,1.286,6.429,15.571,50.463,1.714,11.009,1.714,3.429,1.143,0.143,0.143,0.286,0,1,1.286,-0.286,3.286,3.453,0.143,4.348,0.143,100,0,7,1.429,0.286,0,0,,1,0.143,0.143,0.429,0.143,33.333,3.714,14.689,0.571,3,2.98,-0.647,1,4.455,1.545,2,2.243,-1.743,0,0,,0,0.714,21.429,9.571,0.286
Lloyd Johnston,Gold Coast,20,20.27,Gen. Forward,7,7.2,46.714,46.857,0,0,0,0,74.857,6.143,3.571,9.714,64.706,60.465,72,63.235,1.714,0.714,191.429,19.706,1.286,7.556,2,4.857,3.571,6.714,10.286,34.722,2.429,1.714,0.429,0.571,1.143,3,1.429,0.286,0.286,3.571,0,0,0,,0.286,0.286,3,0.429,0.857,0.429,0.143,0.714,0,0.714,0,0,0,,0,,0,2.143,0.571,0,,0.143,0,3,0.429,0.429,1.143,0.143,37.5,3.286,13.143,0.571,8,3.326,-0.701,6,3.585,-1.085,2,2.552,0.448,0,0,,0.286,1.571,15.571,5,0.714
Jack Bytel,Collingwood,24,24.8,Midfielder,7,2.7,38,48.143,0,0,0,0,62.571,6.857,5.429,12.286,63.953,47.917,84.211,55.814,2,1.571,203.429,16.558,3.286,3.739,2.714,4.526,2.286,9,11.286,20.253,1.429,1.857,0.429,0.143,1.714,1.714,1.429,0.143,0.429,3.857,0,0,0.143,,0.286,0.429,4.143,0.286,0.143,0,0,0.143,0.857,-0.714,0,0,0,,0,,0,1.429,0.143,0.143,0,0,,1,0.143,0.143,0.429,0.429,33.333,2.857,12.048,0.571,3,2.422,-0.089,1,1.128,-1.128,2,3.069,0.431,0,0,,0.714,0.429,7.143,3.429,0.286
